trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
168,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.76,0.69,115.78,119.75,3500,
169,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,116.41,0.75,114.57,118.24,3500,
170,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,120.11,-1.43,117.17,123.07,3500,
171,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,114.02,-2.40,112.91,115.18,3500,
172,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,113.83,1.14,111.41,116.26,3500,
173,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.90,-0.67,116.98,118.82,3500,
174,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.79,-0.22,116.93,118.65,3500,
175,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.31,-0.59,116.52,118.11,3500,
176,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,115.90,0.16,115.27,116.54,3500,
177,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.30,1.47,116.10,118.51,3500,
178,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,111.70,1.23,110.15,113.28,3500,
179,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,119.17,3.63,118.47,119.98,3500,
180,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,118.36,2.28,117.62,119.14,3500,
181,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,116.39,-0.41,114.90,117.89,3500,
182,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,133.31,0.02,131.82,134.80,3500,
183,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,113.07,-0.46,111.49,114.66,3500,
184,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,109.29,1.50,108.44,110.15,3500,
185,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.17,0.58,115.79,118.54,3500,
186,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,111.01,1.20,109.96,112.07,3500,
187,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,110.58,-3.10,109.30,111.94,3500,
188,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,115.15,1.63,114.01,116.32,3500,
189,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,113.43,-0.86,112.58,114.29,3500,
190,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,120.39,3.05,117.99,122.86,3500,
191,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,112.89,0.70,110.82,114.95,3500,
192,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,109.49,-1.53,107.40,111.59,3500,
193,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.83,-0.72,116.45,119.22,3500,
194,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.95,-1.00,116.73,119.18,3500,
195,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,118.57,-0.50,116.98,120.17,3500,
196,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,113.57,-0.90,111.80,115.35,3500,
197,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,117.38,0.42,116.17,118.59,3500,
198,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,115.80,-0.37,114.43,117.16,3500,
199,bayesian_calibration_quick_adjacent_network_1.0x,unknown,100,AdjacentNetwork,fail,1.000000,111.78,-0.27,109.36,114.20,3500,
