ecosystem,library,primitive,test_id,expected,attacker_model,iteration,seed,samples_per_class,timer_resolution_ns,timer_name,dither_ns,tool,outcome,detected_leak,leak_probability,samples_used,decision_time_ms,status,collection_time_ms,timestamp
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1448,Pass (P=0.0%),116,1776891736
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,50000,0.223,rdtsc,0.000,dudect,fail,true,,97085,39,"max|t|=31.21, tau=-0.1002, threshold=4.5",116,1776891736
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=6.46, threshold=4.5",116,1776891736
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,50000,0.223,rdtsc,0.000,silent,fail,true,,100000,1564,"stat=36.107, alpha=0.10, delta=1.0 (pool)",116,1776891737
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,79851,"p=0.0000, alpha=0.09 (pool)",116,1776891817
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,327,"sign_test(p=0.0000), alpha=0.05 (pool)",116,1776891818
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1435,Pass (P=0.0%),116,1776891819
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,50000,0.223,rdtsc,0.000,dudect,fail,true,,96026,38,"max|t|=39.04, tau=-0.1260, threshold=4.5",116,1776891819
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=6.98, threshold=4.5",116,1776891819
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,50000,0.223,rdtsc,0.000,silent,fail,true,,100000,2208,"stat=42.832, alpha=0.10, delta=1.0 (pool)",116,1776891821
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,50000,0.223,rdtsc,0.000,rtlf,pass,false,0.000000,100000,81198,"p=1.0000, alpha=0.09 (pool)",116,1776891903
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,339,"sign_test(p=0.0000), alpha=0.05 (pool)",116,1776891903
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1402,Pass (P=0.0%),116,1776891904
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,50000,0.223,rdtsc,0.000,dudect,fail,true,,35512,37,"max|t|=29.89, tau=-0.1586, threshold=4.5",116,1776891904
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,50000,0.223,rdtsc,0.000,tvla,pass,false,,100000,0,"|t|=4.06, threshold=4.5",116,1776891904
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,50000,0.223,rdtsc,0.000,silent,pass,false,,100000,2051,"stat=4.433, alpha=0.10, delta=1.0 (pool)",116,1776891907
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,50000,0.223,rdtsc,0.000,rtlf,pass,false,0.000000,100000,79226,"p=1.0000, alpha=0.09 (pool)",116,1776891986
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,336,"sign_test(p=0.0000), alpha=0.05 (pool)",116,1776891986
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1445,Pass (P=0.0%),116,1776891988
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,50000,0.223,rdtsc,0.000,dudect,fail,true,,95499,40,"max|t|=45.91, tau=-0.1486, threshold=4.5",116,1776891988
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=10.33, threshold=4.5",116,1776891988
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,50000,0.223,rdtsc,0.000,silent,fail,true,,100000,2062,"stat=45.730, alpha=0.10, delta=1.0 (pool)",116,1776891990
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,79620,"p=0.0000, alpha=0.09 (pool)",116,1776892069
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,375,"sign_test(p=0.0000), alpha=0.05 (pool)",116,1776892070
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1466,Pass (P=0.0%),116,1776892071
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,50000,0.223,rdtsc,0.000,dudect,fail,true,,49910,36,"max|t|=31.35, tau=-0.1403, threshold=4.5",116,1776892071
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=5.17, threshold=4.5",116,1776892071
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,50000,0.223,rdtsc,0.000,silent,fail,true,,100000,1758,"stat=28.483, alpha=0.10, delta=1.0 (pool)",116,1776892073
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,78593,"p=0.0000, alpha=0.09 (pool)",116,1776892152
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,325,"sign_test(p=0.0000), alpha=0.05 (pool)",116,1776892152
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1451,Pass (P=0.0%),116,1776892154
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,50000,0.223,rdtsc,0.000,dudect,fail,true,,58877,37,"max|t|=39.21, tau=-0.1616, threshold=4.5",116,1776892154
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=10.17, threshold=4.5",116,1776892154
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,50000,0.223,rdtsc,0.000,silent,fail,true,,100000,2107,"stat=29.676, alpha=0.10, delta=1.0 (pool)",116,1776892156
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,78786,"p=0.0000, alpha=0.09 (pool)",116,1776892235
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,334,"sign_test(p=0.0000), alpha=0.05 (pool)",116,1776892235
